,0,1,2,3,4,5,6
338,0,0.0,0,0.0,0.0,16684.0,NEGATIVE
339,1,0.0017889087656529517,1,0.0017889087656529517,1.0,559.0,NEGATIVE
340,0,0.0,0,0.0,0.0,388.0,NEGATIVE
341,0,0.0,1,0.0008695652173913044,0.0,1150.0,NEGATIVE
342,0,0.0,0,0.0,0.0,339.0,NEGATIVE
343,0,0.0,0,0.0,0.0,813.0,NEGATIVE
344,0,0.0,0,0.0,0.0,164.0,NEGATIVE
345,1,0.00042716787697565144,1,0.00042716787697565144,1.0,2341.0,NEGATIVE
346,0,0.0,0,0.0,0.0,2193.0,NEGATIVE
347,0,0.0,0,0.0,0.0,197.0,NEGATIVE
348,1,0.03125,1,0.03125,1.0,32.0,NEGATIVE
349,0,0.0,1,0.000243842965130456,0.0,4101.0,NEGATIVE
350,0,0.0,0,0.0,0.0,408.0,NEGATIVE
351,0,0.0,1,0.008064516129032258,0.0,124.0,NEGATIVE
352,0,0.0,1,5.9937664828578277e-05,0.0,16684.0,NEGATIVE
353,0,0.0,0,0.0,0.0,1231.0,NEGATIVE
354,0,0.0,0,0.0,0.0,37.0,NEGATIVE
355,0,0.0,0,0.0,0.0,688.0,NEGATIVE
356,0,0.0,0,0.0,0.0,932.0,NEGATIVE
357,0,0.0,0,0.0,0.0,404.0,NEGATIVE
358,0,0.0,0,0.0,0.0,77.0,NEGATIVE
359,0,0.0,0,0.0,0.0,426.0,NEGATIVE
360,0,0.0,0,0.0,0.0,5174.0,NEGATIVE
361,0,0.0,0,0.0,0.0,1071.0,NEGATIVE
362,0,0.0,0,0.0,0.0,478.0,NEGATIVE
363,0,0.0,0,0.0,0.0,260.0,NEGATIVE
364,0,0.0,0,0.0,0.0,295.0,NEGATIVE
365,2,0.00022517451024544022,8,0.0009006980409817609,1.0,8882.0,NEGATIVE
366,0,0.0,0,0.0,0.0,232.0,NEGATIVE
367,0,0.0,0,0.0,0.0,232.0,NEGATIVE
368,0,0.0,0,0.0,0.0,653.0,NEGATIVE
369,0,0.0,0,0.0,0.0,1885.0,NEGATIVE
370,0,0.0,0,0.0,0.0,1020.0,NEGATIVE
371,0,0.0,2,0.00038087983241287375,0.0,5251.0,NEGATIVE
372,0,0.0,0,0.0,0.0,2639.0,NEGATIVE
373,0,0.0,2,0.007692307692307693,0.0,260.0,NEGATIVE
374,0,0.0,0,0.0,0.0,28.0,NEGATIVE
375,0,0.0,0,0.0,0.0,13112.0,NEGATIVE
376,0,0.0,0,0.0,0.0,4413.0,NEGATIVE
377,0,0.0,0,0.0,0.0,0.0,NEGATIVE
378,0,0.0,0,0.0,0.0,1845.0,NEGATIVE
379,5,7.323753863280163e-05,4,5.8590030906241304e-05,1.0,68271.0,NEGATIVE
380,0,0.0,0,0.0,0.0,9393.0,NEGATIVE
381,0,0.0,1,0.1111111111111111,0.0,9.0,NEGATIVE
382,0,0.0,0,0.0,0.0,262.0,NEGATIVE
383,0,0.0,0,0.0,0.0,907.0,NEGATIVE
384,0,0.0,0,0.0,0.0,5596.0,NEGATIVE
385,0,0.0,0,0.0,0.0,716.0,NEGATIVE
386,0,0.0,1,0.0005197505197505198,0.0,1924.0,NEGATIVE
387,1,0.0006600660066006601,1,0.0006600660066006601,1.0,1515.0,NEGATIVE
388,0,0.0,2,0.0013315579227696406,0.0,1502.0,NEGATIVE
389,0,0.0,1,0.00031735956839098697,0.0,3151.0,NEGATIVE
390,0,0.0,0,0.0,0.0,3007.0,NEGATIVE
391,0,0.0,0,0.0,0.0,721.0,NEGATIVE
392,1,0.006578947368421052,0,0.0,1.0,152.0,NEGATIVE
393,0,0.0,1,0.0012515644555694619,0.0,799.0,NEGATIVE
394,0,0.0,1,0.005154639175257732,0.0,194.0,NEGATIVE
395,0,0.0,0,0.0,0.0,272.0,NEGATIVE
396,1,0.0009319664492078285,1,0.0009319664492078285,1.0,1073.0,NEGATIVE
397,0,0.0,0,0.0,0.0,3708.0,NEGATIVE
398,0,0.0,2,0.010471204188481676,0.0,191.0,NEGATIVE
399,1,0.0005580357142857143,1,0.0005580357142857143,1.0,1792.0,NEGATIVE
400,0,0.0,1,0.0009276437847866419,0.0,1078.0,NEGATIVE
401,0,0.0,1,0.001314060446780552,0.0,761.0,NEGATIVE
402,0,0.0,0,0.0,0.0,3146.0,NEGATIVE
403,0,0.0,0,0.0,0.0,39.0,NEGATIVE
404,0,0.0,0,0.0,0.0,295.0,NEGATIVE
405,0,0.0,0,0.0,0.0,295.0,NEGATIVE
406,18,0.018108651911468814,51,0.05130784708249497,1.0,994.0,NEGATIVE
407,0,0.0,0,0.0,0.0,62.0,NEGATIVE
408,0,0.0,1,9.37031484257871e-05,0.0,10672.0,NEGATIVE
409,0,0.0,0,0.0,0.0,10672.0,NEGATIVE
410,0,0.0,0,0.0,0.0,11.0,NEGATIVE
411,0,0.0,0,0.0,0.0,69.0,NEGATIVE
412,1,0.0004042037186742118,0,0.0,1.0,2474.0,NEGATIVE
413,2,0.000964785335262904,1,0.000482392667631452,1.0,2073.0,NEGATIVE
414,0,0.0,0,0.0,0.0,1163.0,NEGATIVE
